hour,ops,channel,customer_id,customer_at,partner_at,frt_min,sla_ok,customer_msg,partner_msg,channel_url
8,False,1aec949876214050444e85933e06,Customer_3754943,08:38:39,09:07:20,28.7,False,27일로 날짜 변경해서 견적받아주시고 시스템장 일산으로 이전설치 비용도 견적받아주세요,안녕하세요. 그러면  이사일정을 8/27로 변경해서 기존 확인한 내용들을 반영하고  견적을 추가로 더 진행하길 희망하시나요,sendbird_group_channel_209709691_f1b0863dcfe01aec949876214050444e85933e06
8,False,e2c440a01b496e0715280f574cf2,Customer_3690322,08:44:22,09:03:47,19.4,False,안녕하세요......,안녕하세요.,sendbird_group_channel_374829640_4034ac059a72e2c440a01b496e0715280f574cf2
8,False,3265c6ec150c5685600a88041657,Customer_2953745,08:54:42,09:01:43,7.0,False,안녕하세요.  행복이사로 결정하고 싶은데. 작업자분 수가 적고. 이사짐 톤수도 다른업체랑  차이가 있어서. 혹시 추가금 발생여부가 어찌될지 궁금,안녕하세요.,sendbird_group_channel_228193674_fc75336f853c3265c6ec150c5685600a88041657
9,True,2688e09dfe98557e9c0e341c7305,Customer_3758044,09:07:31,09:07:39,0.1,True,방문견적 취소 부탁합니다,넵 취소로 돕겠습니다.,sendbird_group_channel_209709691_e596416564fb2688e09dfe98557e9c0e341c7305
9,True,1d2a984653663b96774bca17c7d8,Customer_3757545,09:18:18,09:19:28,1.2,True,안녕하세요  8월 3일이나 8월 4일은  견적보러 못 오시는지요  8월 31일 이사인데 빠른견적 진행  원합니다,확인하고 여기 남기겠습니다,sendbird_group_channel_209709691_e9902ec43c951d2a984653663b96774bca17c7d8
9,True,edbb8709076fa73f1e29f56927da,Customer_3756634,09:18:28,09:20:19,1.8,True,,확인하고 여기에 남기겠습니다,sendbird_group_channel_209709691_8b4f3a9b1a88edbb8709076fa73f1e29f56927da
9,True,8d6f0ce240bd1a989dfdcc521b26,Customer_3223638,09:23:22,09:23:50,0.5,True,안녕하세요  9/19 이사할  김현입니다 혹시 이사 견적서  파일로 다시 보내주실수 있을까요?,이사 앱 > 예약내역 > 이사 에 들어가시면 현재 선택하신 견적서 내용을 보실 수 있어요,sendbird_group_channel_209709691_8449c60490218d6f0ce240bd1a989dfdcc521b26
9,True,3b57d38e02922f1df95db5f9c873,Customer_3758949,09:24:48,09:25:28,0.7,True,"안녕하세요, 시간이 6시 30분에 가능한데 조정가능할까요?",안녕하세요. 플래너의 마지막 방문은 18시입니다. 괜찮으실까요?,sendbird_group_channel_209709691_357df65dae273b57d38e02922f1df95db5f9c873
9,True,81cd5bc915c6818dcf7e59c75c69,Customer_2970739,09:28:13,09:29:12,1.0,True,"합동익스프레스하고 계약을 10월 2일 상차하고 3일간 보관하고 10월5일 하차,정리하는것으로 최종 견적서 보내달라고 요청합니다.","안녕하세요. 잠시 확인하고 수정해두겠습니다,",sendbird_group_channel_209709691_ecdce293eaa081cd5bc915c6818dcf7e59c75c69
9,True,9779611ff68837dd2091dca17b61,Customer_1128257,09:50:44,09:53:38,2.9,True,고맙습니다,감사합니다.,sendbird_group_channel_118264395_2fc45ac028839779611ff68837dd2091dca17b61
10,True,3efc3057725e56051bf643c5ca55,Customer_3755253,10:04:18,10:04:40,0.4,True,안녕하세요 계약을 하려고 하는데 날짜변경을 하고 싶어서요.,안녕하세요 어떤 업체측에  이사일정 변경 어떻게 도와드릴까요?,sendbird_group_channel_209709691_e47a4ac0c7923efc3057725e56051bf643c5ca55
10,True,038a487687a0cecb033e7aacba28,Customer_3759018,10:06:30,10:10:42,4.2,False,내일 10-11 시 사이에 방문 예정이신거죠??,확인하겠습니다.,sendbird_group_channel_209709691_69fd842d1752038a487687a0cecb033e7aacba28
10,True,e1146d5c749c543419ddfc5d62b3,Customer_3179534,10:20:16,10:20:29,0.2,True,견적 주신 곳중에 1번으로 하고싶은데요 제가 오셨던 플래너에게 말씀드려서 전달 주셨던 보관이사까지 가능한지 여부와 그 비용까지 포함된 것인지 궁,안녕하세요.,sendbird_group_channel_261487529_e2ff47891918e1146d5c749c543419ddfc5d62b3
10,True,6265a221cc66f9a67fe65816dbf7,Customer_3740329,10:28:45,10:28:52,0.1,True,안녕하세요 삼익으로  계약하려하는데  여자작업분은  제외하는  내용을 전달하고 견적비용을  다시 안내 받고 싶어요,안녕하세요.,sendbird_group_channel_382130493_0aa3908ce3e56265a221cc66f9a67fe65816dbf7
10,True,22bcd29708c254abd7b63fbd7d74,Customer_3707935,10:32:44,10:33:31,0.8,True,안녕하세요 7월에 견적 받았었는데 그때 비교견적으로 다시 진행할수 있을까요?,확인해보겠습니다. 잠시만 기다려주세요,sendbird_group_channel_377463513_02163b3af89422bcd29708c254abd7b63fbd7d74
10,True,1471f57e6c4c86af8a511fc250fa,Customer_3759067,10:37:29,10:37:39,0.2,True,"안녕하세요 일정 변경 여지가 있어서, 오늘 중 어느정도 확정하고 다시 채팅 드리겠습니다",안녕하세요.,sendbird_group_channel_209709691_f15f6b270d901471f57e6c4c86af8a511fc250fa
10,True,1825ebafc18b0c9426a69e2d84c9,Customer_3759093,10:39:08,10:39:35,0.5,True,안녕하세요 용달로진행할거라서 괜찮습니다,"넵, 취소로 돕겠습니다,.",sendbird_group_channel_209709691_4d7fae68c4831825ebafc18b0c9426a69e2d84c9
10,True,f4dbcf42e4e916c72761da90dbd2,Customer_3693626,10:43:11,10:43:56,0.7,True,안녕하세요 하루 전날이라 확인차 연락드려요,안녕하세요. ,sendbird_group_channel_209709691_2a7178b84e47f4dbcf42e4e916c72761da90dbd2
10,True,641fe531a2c9e6d3c37ea1cfd17c,Customer_3751469,10:52:03,10:52:38,0.6,True,"그냥 추가금액을 빼면 되는거 아닐까요?ㅜㅜ 조립비용이 들어가는것이니까ㅜ 일단, 확인후 알려주세요",분해/운반/설치 로 물어봤기 때문에 정확한 확인을 위해서 잠시만기다려주실 수 있을까요?,sendbird_group_channel_209709691_20707827e82f641fe531a2c9e6d3c37ea1cfd17c
10,True,33458b3b775fce744cc21746d34f,Customer_3291168,10:55:41,10:55:58,0.3,True,방문전에 연락주시면 감사하겠습니다,넵 담당 플래너가 연락을 드리고 찾아뵙습니다. 감사합니다.,sendbird_group_channel_287788270_0684ddb322f333458b3b775fce744cc21746d34f
10,True,9f0c651cc0df9ec216cbce95db54,Customer_2819436,10:58:48,10:59:45,0.9,True,감사합니다,감사합니다.,sendbird_group_channel_209709691_7adf56d6e11e9f0c651cc0df9ec216cbce95db54
10,True,704fca0ff224a73939f4b6766fc1,Customer_3749935,10:59:42,11:05:18,5.6,False,안녕하세요 혹시 수요일에 가능하실까요,"확인하겠습니다,",sendbird_group_channel_209709691_c03c19655e32704fca0ff224a73939f4b6766fc1
11,True,192b07b7b5f1b5ef125e40c4af3e,Customer_3089310,11:00:43,11:05:30,4.8,False,저는 최저로할게요,💳 [계약 및 결제 안내]  📱 앱에서 쉽게 계약하기 미소 홈 → 예약내역(이사) → 견적서 → 계약하기  계약과 결제는 2단계로 진행됩니다 😊,sendbird_group_channel_252161680_e91252b691ed192b07b7b5f1b5ef125e40c4af3e
11,True,c7fd94ee686fdc97fb56a5ac41e5,Customer_3688992,11:03:29,11:06:19,2.8,True,안녕하세요 혹시 이사 중 파손시 배상금액 한도는 얼마일까요? 좀 고가의 물품이 포함되어있어서 확인이 필요할것 같아서요. 그리고 만약 우천 시 빗,"🛡️ [파손·분실 안내]  이사 중 파손·분실이 발생한 경우, 이사파트너가 직접 보상 및 책임을 집니다.  📌 파손·분실 확인 시 이사파트너에게",sendbird_group_channel_374639481_96f49777a277c7fd94ee686fdc97fb56a5ac41e5
11,True,720e1682290f2c6ce242b81375c3,Customer_3759140,11:05:28,11:07:31,2.1,True,주차 등록이 필요합니다. 차량번호 알려주세요,당일 이사플래너로부터 방문전 연락이 갈 예정입니다.,sendbird_group_channel_209709691_b3b5b042aed6720e1682290f2c6ce242b81375c3
